reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-11381,22.0,Passenger Car,Rear,Front,Property Damage. No Injured Reported,0.0,Waymo was proceeding on a green light when another vehicle made an unprotected left turn into it.
30270-11467,2.0,Other Fixed Object,Front Right,,Property Damage. No Injured Reported,1.0,The AV proceeded forward and hit a closed barrier arm.
30270-11412,0.0,Passenger Car,Left,Left,Property Damage. No Injured Reported,0.0,The AV was stationary and the other vehicle crossed the center line into its lane.
30270-11404,0.0,Passenger Car,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was parked at the curb and the other vehicle struck it while completing a turn.
30270-11418,0.0,SUV,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,The AV was stationary and the other vehicle reversed into it.
30270-11361,4.0,"Other, see Narrative",Front Right,Unknown,Unknown,0.0,The AV was struck by an object that detached from another vehicle and rolled into its lane.
30270-11371,1.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while slowing to yield to a pedestrian in a crosswalk.
30270-11402,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped at a red light.
30270-11374,0.0,Passenger Car,Front Right,Right,Property Damage. No Injured Reported,0.0,The AV had a green light and stopped to yield to another vehicle that ran a red light but the other vehicle still struck the AV.
30270-11365,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped before a crosswalk.
30270-11358,0.0,First Responder Vehicle,Rear,Left,Property Damage. No Injured Reported,0.0,The AV was stationary yielding to a fire truck and the fire truck struck the AV while passing.
30270-11401,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped at a stop sign.
30270-11362,0.0,Passenger Car,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,The AV was stationary and the vehicle in front of it reversed into it.
30270-11360,5.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while slowing down to pass a stopped bus.
30270-11333,0.0,Bus,Rear,Rear,Property Damage. No Injured Reported,0.0,The AV was stationary at a red light and a bus struck it while completing a turn.
30270-11344,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was parked at the curb and a bus struck it while passing.
30270-11328,0.0,Heavy Truck,Rear Right,Front Right,Minor W/O Hospitalization,0.0,The AV was rear-ended by a box truck after slowing to a stop to prepare for a turn.
30270-11334,4.0,Other Fixed Object,Bottom,,Property Damage. No Injured Reported,1.0,The AV struck a concrete median while executing a U-turn.
30270-11500,13.0,"Other, see Narrative",Front,Unknown,Property Damage. No Injured Reported,1.0,The AV drove over a section of removed pavement in a construction zone.
30270-11495,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was parked but its passenger opened a door into the path of an oncoming bus. AV itself not at fault.
30270-11475,0.0,Van,Rear Right,Front Right,Minor W/O Hospitalization,0.0,The AV was rear-ended by another vehicle while stopped at a red light.
30610-11497,0.0,SUV,Rear Left,Front,Property Damage. No Injured Reported,0.0,The AV was struck by another vehicle that abruptly reversed without signaling to parallel park while the AV was passing.
30270-11490,0.0,Passenger Car,Rear,Front Left,Property Damage. No Injured Reported,0.0,The AV was parked and was struck as a secondary impact from a collision between two other vehicles.
30270-11474,0.0,SUV,Rear Left,Front,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped at a red light.
30270-11476,24.0,Passenger Car,Rear,Front Left,Minor W/O Hospitalization,0.0,The AV was rear-ended by another vehicle while traveling normally.
30270-11469,0.0,Bus,Rear,Left,Property Damage. No Injured Reported,0.5,The AV made multiple maneuvers around a turning bus and stopped in a position where the bus struck it while completing its turn. Shared fault.
30270-11456,0.0,Motorcycle,Rear Left,Front Right,Property Damage. No Injured Reported,0.0,The AV was parked and was struck by a motorcycle that was changing lanes.
30270-11433,0.0,Heavy Truck,Rear,Left,Minor W/ Hospitalization,0.0,The AV reversed to yield and was stationary at the curb when the other vehicle struck it while turning.
30270-11450,0.0,SUV,Left|Front,Left|Front,Moderate W/O Hospitalization,0.0,The AV was parked and was struck head-on by a vehicle that crossed into the opposing lane at high speed.
13781-11459,8.0,Other Fixed Object,Front Right,,Minor W/O Hospitalization,1.0,Redacted narrative; AV hit fixed object
30270-11432,3.0,Heavy Truck,Left,Right,Property Damage. No Injured Reported,0.0,The AV was struck by a semi-truck that made an improper right turn from the entrance lane of the parking lot.
30270-11430,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped in a queue.
30270-11424,5.0,SUV,Front,Right,Property Damage. No Injured Reported,1.0,The AV proceeded forward and struck another AV that was reversing from an adjacent parking stall.
30270-11413,0.0,Heavy Truck,Rear Left,Front,Property Damage. No Injured Reported,0.0,The AV was parked in-lane yielding to construction and was rear-ended by a box truck.
30270-11417,12.0,Passenger Car,Front Left,Front Left,Property Damage. No Injured Reported,0.0,The AV was struck by a wrong-way driver despite taking multiple evasive maneuvers to avoid the collision.
30270-11420,0.0,Bus,Left,Right,Property Damage. No Injured Reported,0.0,The AV was stationary and was struck by an open storage compartment door of a passing bus.
30270-11400,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped in a queue.
30270-11383,23.0,Passenger Car,Front,Right,Property Damage. No Injured Reported,0.0,The AV was struck by another vehicle that abruptly changed lanes into the AVs lane of travel.
30270-11384,0.0,SUV,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was stationary yielding to traffic and was struck by an SUV that was passing it.
30270-11378,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by a pickup truck that had just rear-ended another vehicle behind the AV.
30270-11373,0.0,Heavy Truck,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was parked at the curb and was struck by a heavy truck that was passing it.
30270-11372,2.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while slowing down for a queue of traffic.
30270-11370,1.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while slowing down behind a car waiting to make a turn.
30270-11330,0.0,Pickup Truck,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was parked in-lane with hazards and was struck by a pickup truck that was passing it.
30270-11329,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was parked in-lane with hazards and was struck by a bus that was maneuvering around it.
30270-11323,16.0,Passenger Car,Rear Right,Front Right,Minor W/O Hospitalization,0.0,The AV was rear-ended by another vehicle while slowing down for a queue of traffic.
30270-11302,11.0,Passenger Car,Rear,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while both were making a protected left turn.
30270-11295,1.0,Other Fixed Object,Front Right,,Property Damage. No Injured Reported,1.0,The AV proceeded forward and struck an automatic barrier arm that had closed in its path.
30270-11291,5.0,Heavy Truck,Left,Right,Property Damage. No Injured Reported,0.0,The AV was struck by a heavy truck that made an improper right turn from the left turn lane and crossed into the AVs lane.
30270-11220,23.0,"Other, see Narrative",Front Right|Bottom,Unknown,Property Damage. No Injured Reported,1.0,The AV failed to avoid and struck an unattended bicycle laying in the middle of the roadway.
30270-11214,15.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while slowing down for a queue of traffic.
30270-11213,0.0,Bus,Left,Right,Property Damage. No Injured Reported,0.0,The AV was parked partially in-lane and its passenger opened a door into the path of a passing bus. AV itself not at fault.
30270-11163,0.0,Van,Rear,Right,Property Damage. No Injured Reported,0.0,The AV was parked with hazards and was struck by a van that was attempting to pass it while completing a turn.
30270-11297,5.0,"Other, see Narrative",Front Right|Bottom,Unknown,Property Damage. No Injured Reported,1.0,AV hit a stationary hanging chain
30270-11298,0.0,Heavy Truck,Left,Left,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a passing heavy truck
30270-11250,0.0,Van,Rear,Right,Property Damage. No Injured Reported,0.0,AV was parked and hit by a passing minivan
30270-11239,7.0,"Other, see Narrative",Front Right,Unknown,Property Damage. No Injured Reported,1.0,AV hit a stationary hanging chain
30270-11221,8.0,Pickup Truck,Left,Rear Right,Property Damage. No Injured Reported,0.0,Other vehicle reversed into the AV
30270-11195,6.0,"Other, see Narrative",Front Right,Unknown,Property Damage. No Injured Reported,1.0,AV hit a fallen utility line in the roadway
30270-11225,21.0,Passenger Car,Right,Front Right,Property Damage. No Injured Reported,0.0,Other vehicle failed to yield when entering roadway and hit AV
30270-11219,0.0,Heavy Truck,Rear,Left,Minor W/O Hospitalization,0.0,AV was stopped and hit by a passing heavy truck
30270-11194,0.0,SUV,Rear,Right,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a maneuvering SUV
30270-11276,0.0,SUV,Rear,Rear Right,Property Damage. No Injured Reported,0.0,AV was parked and hit by a reversing SUV
30270-11177,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stopped and rear-ended
30270-11175,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stopped and rear-ended
30270-11167,0.0,Passenger Car,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,AV was parked and hit by a reversing car
30270-11275,39.0,"Other, see Narrative",Front Left|Bottom,Unknown,Property Damage. No Injured Reported,1.0,AV hit an unattended bicycle in the roadway
30270-11196,9.0,Pickup Truck,Front Left,Front,Property Damage. No Injured Reported,0.0,Other vehicle entered lane from an alley and hit AV
30270-11216,0.0,Passenger Car,Rear,Right,Property Damage. No Injured Reported,0.0,AV was parked and hit by a passing car with an open door
30270-11193,2.0,Other Fixed Object,Front Right,,Property Damage. No Injured Reported,1.0,AV hit a stationary chain
30270-11160,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stopped and rear-ended
30270-11212,0.0,SUV,Rear Right,Front Right,Minor W/O Hospitalization,0.0,AV was stopped and rear-ended
30270-11170,0.0,Passenger Car,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,AV was parked and hit by a reversing car
30270-11173,0.0,Pickup Truck,Right|Front Right,Rear Right|Front Right,Property Damage. No Injured Reported,0.0,AV was stopped and hit twice by a pickup truck
30270-11210,0.0,Passenger Car,Rear,Right,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a car changing lanes
30270-11172,22.0,SUV,Left,Front Left,Property Damage. No Injured Reported,0.0,Other vehicle crossed lane line and hit AV
30270-11208,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stopped and rear-ended
30270-11162,0.0,SUV,Rear,Front,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a passing SUV
30270-11207,0.0,Passenger Car,Left,Right,Property Damage. No Injured Reported,0.0,Passenger opened door into passing traffic while AV was parked. AV itself not at fault.
30270-11161,2.0,"Other, see Narrative",Front,Unknown,Property Damage. No Injured Reported,1.0,AV reversed into a stationary trailer hitch
30270-11171,0.0,Van,Rear,Right,Property Damage. No Injured Reported,0.0,Passenger opened door into passing traffic while AV was parked. AV itself not at fault.
30270-11206,21.0,"Other, see Narrative",Front Right,Unknown,Property Damage. No Injured Reported,0.0,AV hit unavoidable debris falling from a vehicle ahead
30270-11284,0.0,SUV,Rear Right,Front Left,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a turning SUV
30270-11281,0.0,Bus,Left,Right,Property Damage. No Injured Reported,0.0,Passenger opened door into passing traffic while AV was parked. AV itself not at fault.
30270-11282,0.0,Bus,Left,Right,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a passing bus
30270-11280,0.0,Passenger Car,Rear Right,Front Right,Minor W/O Hospitalization,0.0,AV was stopped and rear-ended
30270-11279,1.0,Passenger Car,Rear Left,Front Left,Property Damage. No Injured Reported,0.0,AV slowed to yield and was rear-ended
30270-11273,0.0,Heavy Truck,Front,Rear Left,Minor W/O Hospitalization,0.0,AV was stopped and hit by a maneuvering truck
30270-11247,0.0,Heavy Truck,Rear,Left,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a passing box truck
30270-11249,0.0,Pickup Truck,Rear,Right,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a passing pickup truck
30270-11246,10.0,Pickup Truck,Left,Front Left,Property Damage. No Injured Reported,0.0,Other vehicle crossed lane line during dual turn and hit AV
30270-11245,0.0,SUV,Rear Right,Front Right,Minor W/O Hospitalization,0.0,AV was slowing for a stop sign and was rear-ended
30270-11238,0.0,Passenger Car,Rear Left,Front,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a car changing lanes
30270-11244,8.0,SUV,Front,Front Right,Property Damage. No Injured Reported,0.0,Other vehicle crossed centerline and hit AV
30270-11224,6.0,SUV,Front Left|Right,Left,Property Damage. No Injured Reported,0.0,Passenger in moving AV opened door and hit a stationary AV. AV itself not at fault.
30270-11218,0.0,Bus,Left,Front Left,Property Damage. No Injured Reported,0.0,Passenger opened door into passing traffic while AV was parked. AV itself not at fault.
30270-11192,0.0,Passenger Car,Rear,Front Right,Minor W/ Hospitalization,0.0,AV was stopped and hit by a car exiting a parking spot
30270-11204,0.0,Van,Front,Front Right,No Injured Reported,0.0,AV was stopped and hit by an erratically driven van
30270-11190,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stopped and rear-ended
30270-11209,10.0,Other Fixed Object,Bottom,,No Injured Reported,1.0,AV hit a stationary elevated gate track
30270-11205,0.0,Non-Motorist: Cyclist,Right,,Minor W/ Hospitalization,0.0,Passenger opened door into a passing cyclist while AV was parked. AV itself not at fault.
30270-11189,0.0,Heavy Truck,Rear,Left,Property Damage. No Injured Reported,0.0,AV was stopped and hit by a passing heavy truck
30270-11174,10.0,Other Fixed Object,Bottom,,No Injured Reported,1.0,AV hit a stationary elevated gate track
30270-11146,31.0,"Other, see Narrative",Front|Bottom,Unknown,Property Damage. No Injured Reported,0.0,AV hit unavoidable moving debris from a vehicle ahead
30270-11087,0.0,Passenger Car,Rear,Front,No Injuries Reported,0.0,AV was stopped in traffic; struck from behind by another vehicle being pushed into it
30270-11085,0.0,SUV,Rear Right,Front Left,No Injuries Reported,0.0,AV was stopped at a red light; struck from behind by an SUV
30270-11016,0.0,Non-Motorist: Other,Right,,Moderate,0.0,AV was stopped; passenger opened door into path of a scooterist. AV itself not at fault.
30270-11014,0.0,Non-Motorist: Other,Rear Left,,No Injuries Reported,0.0,AV was stopped for pickup; scooterist hit the rear of the stationary AV
30270-11088,9.0,Other Fixed Object,Bottom,,No Injuries Reported,1.0,AV drove into raised pavement at a parking lot entrance
30610-11096,1.0,SUV,Rear Left,Front Right,No Injuries Reported,0.0,AV slowed for traffic cones and was rear-ended by an SUV
30270-10977,18.0,Non-Motorist: Other,Rear Left,,No Injuries Reported,0.0,AV proceeding normally; scooterist emerged from behind another vehicle and struck the AV
30270-11046,0.0,Passenger Car,Right,Left,No Injuries Reported,0.0,AV parked for drop-off; passenger opened door into path of passing vehicle. AV itself not at fault.
30270-11015,0.0,Pickup Truck,Front Right,Rear Left,No Injuries Reported,0.0,AV was parked at curb; pickup truck merged into it
30270-11044,1.0,Non-Motorist: Cyclist,Rear Right,,No Injuries Reported,0.5,AV moved into left lane to avoid cyclists but was struck by one
30270-11013,2.0,Passenger Car,Rear,Front,No Injuries Reported,0.0,AV was slowing for a stop sign; rear-ended by passenger car
30270-10998,0.0,Pickup Truck,Rear Left,Front Right,No Injuries Reported,0.0,AV was parked at curb; struck by a passing pickup truck
