reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-13420,1,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,AV nearly stopped at stop sign; rear-ended by SUV
30270-13559,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV hit speed bump in parking lot entrance
30270-13543,0,Passenger Car,rear-left,front,Minor W/O Hospitalization,0,AV was stopped at red light; rear-ended by speeding car
30270-13586,17,Passenger Car,left,front-right,Property Damage. No Injured Reported,0.1,Other car ran stop sign at high speed into intersection hitting AV
30270-13544,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV was stopped; SUV passed and sideswiped stationary AV
30270-13547,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; rear-ended by car
30270-13607,20,"Other, see Narrative",front-right,unknown,Property Damage. No Injured Reported,0.3,Cone thrown from truck into AV lane; unusual but AV hit it
30270-13545,0,SUV,rear-right,front-right,Minor W/O Hospitalization,0,AV was stopped at red light; rear-ended by SUV
30270-13552,20,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.9,AV hit speed bump on frontage road at 20 mph
30270-13573,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at stop sign; rear-ended by car
30270-13581,0,Heavy Truck,rear,right,Property Damage. No Injured Reported,0,AV was stopped; truck sideswiped stationary AV while passing
30270-13556,0,Pickup Truck,rear,front,Property Damage. No Injured Reported,0,AV was stopped at red; truck turned and sideswiped stationary AV
30270-13560,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV stopped before entering road; rear-ended by car behind
30270-13546,28,Passenger Car,right,front,Property Damage. No Injured Reported,0,Other car turned right on red into AV lane of travel
30270-13582,11,Passenger Car,rear-left,front-left,Property Damage. No Injured Reported,0.1,Other car ran stop sign into intersection hitting AV
30270-13571,0,Van,rear,right,Property Damage. No Injured Reported,0,AV was parked for pickup; van sideswiped stationary AV
30270-13558,2,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV moved slowly from stop; rear-ended by car behind
30270-13550,0,SUV,rear-right,front-right,Minor W/O Hospitalization,0,AV was stopped; chain reaction crash pushed SUV into AV
30270-13575,4,Passenger Car,front,front-left,Property Damage. No Injured Reported,0,AV was slowing; other car lost control and crossed into AV lane
30270-13585,0,SUV,front-left,front,Minor W/O Hospitalization,0,AV was stopped; chain reaction crash pushed SUV into AV
30270-13583,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit raised pavement over utility cover
30610-11513,0,Non-Motorist: Cyclist,rear-left,,No Injured Reported,0,E-cyclist veered into roadway and hit nearly stopped AV
30610-11563,0,Pickup Truck,rear,front-left,Property Damage. No Injured Reported,0,AV was stopped; truck passed on left and sideswiped AV
30610-11587,11,Heavy Truck,front+left,front-left+front-right,Property Damage. No Injured Reported,0.1,Truck ran stop sign into AV path; AV braked but contact occurred
30610-11497,0,SUV,rear-left,front,Property Damage. No Injured Reported,0.1,AV was passing; SUV abruptly reversed to park and hit AV
30610-11902,1,Heavy Truck,rear+top,front,Property Damage. No Injured Reported,0,Box truck made sudden unprotected left turn hitting AV
30610-11856,0,Heavy Truck,front-left+front-right,rear+rear-right,Property Damage. No Injured Reported,0,AV was stopped; truck reversed into stationary AV despite horn
30610-13123,0,Pickup Truck,rear-right,front-right,Property Damage. No Injured Reported,0,AV was slowing for turn; rear-ended by inattentive pickup
30610-11847,30,SUV,left+rear,front-left,Property Damage. No Injured Reported,0,SUV suddenly veered into AV lane without signal
30610-13376,0,SUV,rear+rear-right,front-left+front-right,Property Damage. No Injured Reported,0.1,AV stopped briefly after starting from green; rear-ended by SUV
30610-13660,1,Passenger Car,front,rear-left,Property Damage. No Injured Reported,0,Car made illegal right turn from through lane clipping AV
30610-13661,1,Pickup Truck,rear-left+rear-right,front+front-right,Property Damage. No Injured Reported,0.1,AV braked hard for debris; rear-ended by merging pickup
30610-13662,0,Heavy Truck,front-left+front-right,rear+rear-right,Property Damage. No Injured Reported,0,AV was stopped; box truck reversed into stationary AV
30270-11087,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped; struck by other vehicle proceeding straight
30270-11085,0,SUV,rear-right,front-left,No Injuries Reported,0,AV stopped; struck by SUV proceeding straight
30270-11016,0,Non-Motorist: Other,right,,Moderate,0,AV stopped; non-motorist contact
30270-11014,0,Non-Motorist: Other,rear-left,,No Injuries Reported,0,AV stopped; non-motorist contact; redacted narrative
30270-11088,9,Other Fixed Object,bottom,,No Injuries Reported,0.9,AV hit fixed object while turning in parking lot
30610-11096,1,SUV,rear-left,front-right,No Injuries Reported,0.3,AV encountered cones and contacted SUV at low speed
30270-10977,18,Non-Motorist: Other,rear-left,,No Injuries Reported,0.4,AV proceeding at 18mph; struck non-motorist crossing; redacted
30270-11046,0,Passenger Car,right,left,No Injuries Reported,0,AV parked; struck by passing vehicle
30270-11015,0,Pickup Truck,front-right,rear-left,No Injuries Reported,0,AV parked; struck by pickup changing lanes
30270-11044,1,Non-Motorist: Cyclist,rear-right,,No Injuries Reported,0.7,AV changing lanes at low speed; struck cyclist
30270-11013,2,Passenger Car,rear,front,No Injuries Reported,0.3,Both proceeding straight at low speed; shared fault likely
30270-10998,0,Pickup Truck,rear-left,front-right,No Injuries Reported,0,AV parked; struck by pickup proceeding straight
