reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-10715,1,Passenger Car,rear,front,No Injuries Reported,0,AV slowing for traffic; rear-ended
30270-10760,0,Passenger Car,front,rear,No Injuries Reported,0,AV stopped at red light; car in front reversed into AV
30270-10753,1,SUV,rear,front,No Injuries Reported,0,AV slowing for stop sign; rear-ended by SUV
30270-10748,0,SUV,rear left,right,No Injuries Reported,0.1,AV parked for drop-off; SUV passing clipped AV
30270-10408,0,Bus,rear left,left,No Injuries Reported,0,AV stopped on narrow street; bus clipped while passing
30270-10759,0,Pickup Truck,rear left,right,No Injuries Reported,0,AV stopped for left turn; pickup passing clipped AV
30270-10679,0,SUV,left,right,No Injuries Reported,0.1,AV stopped in loading zone; SUV clipped while passing
30270-10527,0,Pickup Truck,front left + front,rear + rear right,No Injuries Reported,0,AV parked; pickup reversed into AV
30270-10592,0,Heavy Truck,left,right,No Injuries Reported,0,AV parked at curb; heavy truck drifted and clipped AV
30270-10761,0,SUV,rear right,left,No Injuries Reported,0,AV stopped at red light; SUV passing clipped AV
30270-10419,0,Passenger Car,rear left,front right,No Injuries Reported,0.1,AV parked partially in lane; car clipped while passing
30270-10793,0,Passenger Car,rear left,right,No Injuries Reported,0,AV stopped at red light; car changed lanes into AV
30270-10749,0,Pickup Truck,rear,front,No Injuries Reported,0,AV stopped at red light; rear-ended by pickup
30270-10648,0,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,AV stopped at yield sign; rear-ended
30270-10754,0,Bus,left,left,No Injuries Reported,0,AV stopped at stop sign; bus turning left clipped AV
30270-10649,0,Passenger Car,rear left,right,No Injuries Reported,0.1,AV slowing for drop-off on narrow street; car passing clipped
30270-10560,4,SUV,rear + rear right,front left + front,No Injuries Reported,0,AV slowing for stop sign; rear-ended by SUV
30270-10718,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at red light; rear-ended
30270-10670,0,Passenger Car,front right,front right,No Injuries Reported,0.1,AV parked in narrow parking lot; car clipped while passing
30270-10726,0,SUV,rear left,left,No Injuries Reported,0,AV stopped for left turn; SUV passing clipped AV
30270-10671,0,SUV,front,rear,No Injuries Reported,0,AV stopped; SUV in front reversed into AV
30270-10471,25,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.5,AV struck debris in lane during left turn; should detect
30270-10717,9,Passenger Car,left,front right,No Injuries Reported,0.1,Both vehicles making left turns; car from adjacent lane crossed into AV
30270-10680,0,SUV,rear left,rear right,No Injuries Reported,0.1,AV stopped yielding for right turn; SUV passing clipped AV
30270-10561,5,Other Fixed Object,front,,No Injuries Reported,0.2,AV stopped behind car at gate; gate arm struck AV
30270-10618,0,Passenger Car,rear left,right,No Injuries Reported,0,AV parked at curb; car clipped while passing
30610-10399,9,Non-Motorist: Cyclist,right,,No Injuries Reported,0.1,Cyclist ran red light and turned left across AV path
30610-10473,11,Passenger Car,front right,front left,No Injuries Reported,0.2,AV swerved to avoid car making left turn across path; struck parked car
30270-10324,0,Van,rear left,right,No Injuries Reported,0,Waymo stopped in cul-de-sac; van passing clipped it
30270-10421,11,"Other, see Narrative",front,unknown,No Injuries Reported,0.2,Waymo hit small remote-controlled toy robot that darted from between bikes; small fast object from occluded area but AV could potentially detect
30270-10450,0,Van,rear left,right,No Injuries Reported,0,Waymo parked for pickup; van passing clipped it
30270-10452,0,SUV,rear left,left,No Injuries Reported,0,Waymo stopped for pickup; oncoming SUV passing clipped it
30270-10289,0,Passenger Car,rear,front,Minor,0,Waymo stopped at red light; rear-ended
30270-10426,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended
30270-10446,0,Pickup Truck,front,rear,No Injuries Reported,0,Waymo parked at curb; truck parallel parking reversed into it
30270-10361,29,"Other, see Narrative",front,unknown,No Injuries Reported,0,Oncoming truck hit chair in road propelling it into Waymo path; unavoidable debris
30270-10381,0,SUV,rear,front,Minor,0,Waymo stopped at red light; rear-ended by SUV
30270-10362,0,Passenger Car,front,rear left,No Injuries Reported,0,Waymo parked at curb; car reversed out of garage into it
30270-10435,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked at curb; car parallel parking reversed into it
30270-10343,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped at red light; rear-ended
30270-10318,20,SUV,front left,rear right,No Injuries Reported,0,Waymo in own lane; SUV cut across 3 lanes for right turn into Waymo
30270-10344,0,Passenger Car,front right,rear left,No Injuries Reported,0.3,Waymo stopped for pickup partially blocking garage; car reversing from garage hit it
30270-10330,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped in traffic; SUV went wrong-way to pass and clipped it
30270-10326,0,Heavy Truck,rear left,front left,No Injuries Reported,0.3,Waymo stopped at light with rear still partially in adjacent lane after incomplete merge; truck in that lane hit it
30270-10563,28,"Other, see Narrative",top,unknown,No Injuries Reported,0,Tree branch broke and fell onto Waymo; act of nature
30270-10367,0,Heavy Truck,rear right,left,No Injuries Reported,0.3,Waymo stopped at light with rear partially in adjacent lane after merging; truck in that lane hit it
30270-10332,0,Pickup Truck,rear,front,No Injuries Reported,0,Waymo stopped at green light yielding to vehicles still in intersection; rear-ended
30270-10420,16,Passenger Car,rear left,front left,No Injuries Reported,0,Waymo proceeding straight on green; oncoming car made unprotected left turn into Waymo
30270-10443,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped for construction stop sign; rear-ended
30270-10425,21,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo proceeding straight; parked car pulled from bike lane into roadway hitting Waymo
30270-10438,0,Pickup Truck,rear,front,No Injuries Reported,0,Waymo stopped in left turn lane; truck behind moved forward into it
30270-10145,2,Passenger Car,rear,front,No Injuries Reported,0,Waymo essentially stopped in airport traffic queue; rear-ended
30270-10174,0,SUV,rear,front,Minor,0,Waymo stopped at red light; chain reaction pushed SUV into Waymo
30270-10196,0,Passenger Car,rear + rear right,front left + front,No Injuries Reported,0.1,Waymo stopped before crosswalk due to signal uncertainty; rear-ended; cautious stop may have been unexpected
30270-10127,0,Passenger Car,rear left,front right,No Injuries Reported,0.1,Waymo stopped in-lane for drop-off; passing car clipped it; in-lane stop contributed
30270-10451,0,SUV,front,rear,No Injuries Reported,0,Waymo parked at curb; SUV parallel parking reversed into it
30270-10321,0,SUV,rear left,right,No Injuries Reported,0.1,Waymo parked in-lane with hazards after prior collision; SUV passing clipped it
30270-10447,0,SUV,right,rear left,Minor,0.1,Waymo parked for drop-off; rider opening door when SUV reversed from driveway hit door and rider
30270-10335,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped obeying traffic director gesture; SUV behind tried to pass and clipped it
30270-10118,0,Heavy Truck,rear left,left,No Injuries Reported,0,Waymo stopped on narrow street; truck turning crossed center line and hit it
30270-10364,0,SUV,rear right,rear right,No Injuries Reported,0,Waymo stopped yielding on narrow street; SUV behind reversed into it
30270-10182,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped for crossing guard while turning right; rear-ended by SUV
30270-10327,0,SUV,rear left,right,No Injuries Reported,0,Waymo parked for pickup; SUV passing clipped it
30270-10349,0,Motorcycle,rear left,front left,No Injuries Reported,0,Waymo stopped at stop sign; motorcycle rear-ended it
30270-10292,11,Passenger Car,rear,front,No Injuries Reported,0,Waymo slowing for traffic queue; rear-ended
30270-10449,0,First Responder Vehicle,rear left,right,No Injuries Reported,0,Waymo parked for drop-off; police car passing clipped it
30270-10455,0,SUV,rear left,right,No Injuries Reported,0,Waymo parked at curb; SUV leaving parking spot behind clipped it
30270-10453,0,Pickup Truck,rear left,left,No Injuries Reported,0,Waymo parked at curb; pickup passing from opposite direction clipped it
30270-10340,12,Passenger Car,right,front right,No Injuries Reported,0,Waymo proceeding straight; car from parking lot crossed through stopped traffic into Waymo lane
30270-10427,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red light; car behind moved forward into it
30270-10439,0,SUV,rear left,front right,No Injuries Reported,0,Waymo parked for drop-off; SUV passing clipped it
30270-10337,0,SUV,rear right,front left,Minor,0,Waymo stopped in traffic queue; SUV behind merging into adjacent lane clipped it
30270-10328,0,Passenger Car,rear,left,No Injuries Reported,0,Waymo parked in lot for drop-off; car reversed from stall and hit it
30270-10347,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended
30270-10487,0,SUV,rear left,rear left,No Injuries Reported,0,Waymo parked on narrow street after drop-off; SUV passing clipped it
30270-10448,0,Heavy Truck,front left,rear left,No Injuries Reported,0,Waymo stopped; oncoming truck had open tailgate swinging across center line into Waymo
30270-10175,0,SUV,front,front right,No Injuries Reported,0,Waymo stopped in traffic queue; SUV making left turn across lane hit it
30270-10329,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped on narrow street; SUV went wrong-way to pass and clipped it
30270-10317,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended
30270-10359,0,Passenger Car,rear right,rear left,No Injuries Reported,0,Waymo stopped in traffic; car reversed from parking spot into it
30270-10363,0,Passenger Car,front right,rear,No Injuries Reported,0,Waymo stopped in parking lot; car reversed from stall into it
30270-10319,23,Passenger Car,left,right,No Injuries Reported,0,Waymo proceeding straight; car in adjacent lane changed lanes without signal into Waymo
30270-10442,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped yielding to car ahead stopped for ambulance; rear-ended
30270-10338,0,Bus,rear left,right,No Injuries Reported,0,Waymo stopped in traffic; bus went wrong-way to pass and clipped it
30270-10322,0,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped at stop sign; rear-ended
30270-10454,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo stopped in traffic; car in front reversed into it at low speed
30270-10444,16,Passenger Car,right,front left + front + front right,No Injuries Reported,0.1,Waymo proceeding through intersection with right-of-way; car ran stop sign and hit Waymo side
30270-10334,0,Pickup Truck,front left,left,No Injuries Reported,0.2,Waymo maneuvered around traffic queue into narrow space then stopped; oncoming pickup clipped it
30270-10147,0,Pickup Truck,left,front right,No Injuries Reported,0.2,Waymo parked for pickup; passenger opened door into traffic; pickup passing hit open door
30270-10346,0,Pickup Truck,rear left,front right,Minor,0.1,Waymo stopped with pedestrians nearby for pickup; rear-ended by truck pushing Waymo into pedestrian
30270-10488,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended
30270-10323,18,Animal,front,,No Injuries Reported,0.2,Waymo hit domestic animal that darted from between parked cars; sudden entry from occluded area
30270-10221,0,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped/slowing for traffic; rear-ended at high speed
30270-10380,0,Pickup Truck,rear,front,Minor,0,Chain reaction: SUV hit truck behind Waymo pushing truck into stationary Waymo
30270-10336,0,Passenger Car,left,front right,No Injuries Reported,0.2,Waymo parked for pickup; passenger opened door into traffic; passing car hit open door
30270-10360,0,Passenger Car,rear right,front left + rear left + rear + rear right,No Injuries Reported,0,Chain reaction: SUV hit car behind Waymo pushing car into stationary Waymo
30270-10428,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped on narrow street; car reversing hit it
30270-10184,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped in parking lot yielding to pedestrians; rear-ended by impatient driver
30270-9876,9,SUV,rear right,front left + front,Minor,0,Waymo slowing for car ahead turning right; SUV rear-ended from behind
30270-10007,0,"Other, see Narrative",front,rear,No Injuries Reported,0,Waymo parked at curb; motor home reversed into it
30270-9828,43,"Other, see Narrative",front left + front + front right,unknown,No Injuries Reported,0,Oncoming car hit hand truck dolly projecting it into Waymo lane; unavoidable debris
30270-9809,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped yielding to traffic; rear-ended
30270-10112,44,Passenger Car,front + front right,rear left + rear + rear right,Serious,0,SUV departed road hit hydrant/bollard/light then re-entered Waymo lane; unavoidable
30270-10215,0,Heavy Truck,front right,rear left,No Injuries Reported,0,Waymo stopped at red; truck turning right trailer swung into Waymo lane
30270-10727,19,"Other, see Narrative",front right,unknown,No Injuries Reported,0.1,Waymo hit road debris at speed; small object detection challenging
30270-10077,11,SUV,rear left,front left,No Injuries Reported,0.1,Waymo turning left at stop sign; SUV that had stopped beyond line then proceeded forward into Waymo
30270-10137,0,Passenger Car,front,rear left,No Injuries Reported,0,Waymo parked at curb; car parallel parking reversed into it
30270-10050,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked at curb; car parallel parking reversed into it
30270-10053,0,Passenger Car,left,right,No Injuries Reported,0,Waymo parked at curb; passing car clipped it
30270-10042,4,"Other, see Narrative",front left,unknown,No Injuries Reported,0.5,Waymo in parking lot ran over unattended string trimmer on ground; should detect ground-level obstacles
30270-10054,0,Non-Motorist: Other,rear left,,No Injuries Reported,0,Waymo stopped at red light; pedestrian with shopping cart hit it from behind
30270-10142,7,SUV,rear,front,No Injuries Reported,0,Waymo slowing for pedestrian hybrid beacon; rear-ended by SUV
30270-10136,0,SUV,front,rear left,No Injuries Reported,0,Waymo parked at curb; SUV parallel parking reversed into it
30270-9931,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped for jaywalking pedestrian during left turn; car behind hit it
30270-10075,0,Non-Motorist: Cyclist,left,,No Injuries Reported,0,Waymo stopped at curb; cyclist squeezed through gap and clipped mirror
30270-10080,7,Heavy Truck,left,rear right,No Injuries Reported,0.2,Waymo slowly passed truck doing multi-point turn; truck reversed into Waymo side
30270-10059,1,SUV,rear,front,No Injuries Reported,0,Waymo slowing for traffic queue; rear-ended by SUV
30270-10140,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9912,0,Pickup Truck,rear left,rear left,No Injuries Reported,0,Waymo stopped at red; pickup turning left passed and clipped it
30270-10139,0,Pickup Truck,rear left,rear right,No Injuries Reported,0.1,Waymo stopped in-lane for pickup; passing truck clipped it
30270-10067,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked at curb; car parallel parking reversed into it
30270-10274,4,"Other, see Narrative",bottom,rear right,No Injuries Reported,0.5,Waymo maneuvered to pass stopped truck+trailer and hit lowered lift gate; should detect obstacle before passing
30270-10083,0,Passenger Car,rear,front,Minor,0,Waymo stopped at red light; rear-ended
30270-10109,0,SUV,rear left,right,No Injuries Reported,0,Waymo parked in ride share zone; SUV leaving curb clipped it
30270-9987,0,Non-Motorist: Cyclist,left,,Moderate,0.3,Rider opened door into cyclist in bike lane between two parked Waymo AVs; AV could warn about approaching cyclist
30270-10143,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended
30270-9789,22,Passenger Car,front right,left,Minor,0,Waymo proceeding straight; oncoming car turned left across Waymo path
30270-9992,0,Passenger Car,front left,front right,Moderate,0,Waymo stopped waiting to turn left; car ahead was hit by SUV and spun into Waymo; chain reaction
30270-10076,14,"Other, see Narrative",front,unknown,No Injuries Reported,0.1,Waymo hit fallen utility line hanging across lanes; unusual obstacle
30270-10079,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped yielding to truck trailer crossing lane; car changing lanes hit it
30270-10049,0,Heavy Truck,front,rear,No Injuries Reported,0,Waymo stopped behind truck; truck reversed into it
30270-9926,1,SUV,rear,front,Minor,0,Waymo yielding to jaywalking pedestrian at green light; SUV behind hit it
30270-10078,1,SUV,rear,front,No Injuries Reported,0,Waymo proceeding from stop sign; SUV rear-ended it
30270-10129,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped in traffic queue; SUV tried to pass using turn lane and clipped it
30270-10135,0,Van,rear left,right,No Injuries Reported,0,Waymo parked for drop-off; van passing clipped it
30270-10052,0,Passenger Car,front,rear,No Injuries Reported,0.1,Waymo stopped twice in right turn lane (once at red then again before crosswalk); car behind hit it
30270-9988,23,Passenger Car,front left,front left + front + front right,Minor,0.1,Waymo entered intersection on yellow; oncoming car made unsafe left turn into Waymo
30270-10130,0,Van,rear,front,No Injuries Reported,0.1,Waymo stopped for possible school bus flashing lights (none active); van rear-ended it
30270-10436,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped in traffic; car changing lanes clipped it
30270-10131,0,SUV,rear left,rear right,No Injuries Reported,0,Waymo parked in lot for drop-off; SUV reversed from parking spot into it
30270-10082,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-10216,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped in right turn lane yielding to traffic; car passing clipped it
30270-10123,3,Passenger Car,rear,front + front right,No Injuries Reported,0,Waymo slowing for traffic queue; rear-ended
30270-10134,0,Pickup Truck,left,rear right,No Injuries Reported,0,Waymo stopped in parking lot; pickup reversed from spot into it
30270-10081,6,Bus,front right,left,No Injuries Reported,0,Waymo in left lane of traffic circle; bus in right lane crossed into Waymo lane
30270-10138,40,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo proceeding straight; car behind passed using center turn lane and clipped it
30270-10047,0,SUV,front,rear,No Injuries Reported,0,Waymo stopped in traffic; SUV in front reversed into it
30270-10060,3,SUV,rear,front,No Injuries Reported,0,Waymo slowing for traffic queue; rear-ended by SUV
30270-10006,35,"Other, see Narrative",front right,unknown,No Injuries Reported,0.1,Waymo hit road debris at 35mph; detection at speed is challenging
30270-10117,3,Passenger Car,rear + rear right,front + front right,No Injuries Reported,0,Waymo slowing for traffic queue; rear-ended with airbag deployment
30270-10046,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped at stop sign; car behind failed to stop and hit it
30270-10091,0,SUV,rear right,rear right,No Injuries Reported,0,Waymo stopped at stop sign; SUV reversed from curb parking into it
30270-10085,12,Passenger Car,rear,front,No Injuries Reported,0,Waymo slowing for traffic in left turn lane; rear-ended
30270-10086,27,Passenger Car,front right,front left + left,No Injuries Reported,0,Waymo proceeding straight; car in adjacent lane changed into Waymo lane hitting it
30270-9826,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-9860,20,SUV,rear,front,Moderate,0,Waymo changing lanes with signal to right turn lane; SUV rear-ended at speed and fled scene
30270-10058,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped at stop sign; car crossed into opposing lane to pass and clipped it
30270-10141,0,SUV,rear right,rear left,No Injuries Reported,0,Waymo stopped in parking lot for pickup; SUV reversed from spot into it
30270-9978,7,SUV,front left,front left,No Injuries Reported,0,Waymo turning right yielding to pedestrian; SUV ran stop sign and hit Waymo
30270-10090,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo parked for pickup; car passing clipped it
30270-10048,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended
30270-10087,6,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.5,Waymo turning into parking lot hit raised pavement; should detect road surface obstacles
30270-10057,0,Passenger Car,rear left,right,Minor,0.3,Waymo stopped partially between two lanes during lane change; car in original lane tried to pass and clipped it
30270-10276,0,Passenger Car,left,right,No Injuries Reported,0,Waymo parked at curb; passing car mirror clipped Waymo mirror
30610-10246,0,Passenger Car,rear,front,No Injuries Reported,0,Zoox stopped at red light; rear-ended by SUV that fled scene
30270-9910,0,SUV,left,right,No Injuries Reported,0.2,Waymo parked for drop-off; passenger opened door into traffic; SUV passing hit open door
30270-9851,0,Passenger Car,front left + left,front left + front,No Injuries Reported,0,Waymo stopped at red; wrong-way car turned onto one-way street into Waymo
30270-9738,0,Passenger Car,rear left + rear + rear right,front left + front + front right + top,No Injuries Reported,0,Waymo stopped at red light; rear-ended at high speed with airbag deploy
30270-9843,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-9855,3,SUV,left + rear left,right,No Injuries Reported,0.1,Waymo passing parked SUV in drop-off lane; SUV door opened into Waymo
30270-9764,17,SUV,front left,left,No Injuries Reported,0.1,Waymo passing double-parked SUV on narrow street; SUV door opened into Waymo
30270-9737,0,Passenger Car,rear left,front + front right,No Injuries Reported,0,Waymo stopped after drop-off; rear-ended at high speed with airbag deploy
30270-9735,21,Passenger Car,front left,right,No Injuries Reported,0,Waymo proceeding straight; car re-entering lane from center turn lane hit Waymo side
30270-9905,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo stopped at curb; car in front reversed into it
30270-9883,2,Passenger Car,front left,right,No Injuries Reported,0.2,Waymo passing stopped car; passengers opened doors into Waymo side
30270-9878,0,Pickup Truck,front right,left,No Injuries Reported,0,Waymo parked at curb; pickup reversed from garage into it
30270-9565,0,Heavy Truck,rear left,left,No Injuries Reported,0,Waymo stopped on narrow street; garbage truck passing clipped it
30270-9635,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped yielding to traffic; rear-ended
30270-9872,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked at curb; car in front reversed into it
30270-9845,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended
30270-9897,0,Passenger Car,rear left,right + rear right,No Injuries Reported,0,Waymo stopped behind double-parked truck; car passing in transit lane clipped it
30270-9606,1,Heavy Truck,front right,rear left,No Injuries Reported,0.3,Waymo maneuvering around truck whose loading ramp was being lowered; ramp hit Waymo side
30270-9791,0,Passenger Car,rear left,front right,No Injuries Reported,0.1,Waymo stopped at green calculating turn; car behind tried to pass hit another car then hit Waymo
30270-9821,0,SUV,front left,left,No Injuries Reported,0,Waymo stopped for drop-off; oncoming SUV with open door clipped it
30270-9906,3,Passenger Car,left,right,No Injuries Reported,0.1,Waymo passing wrong-way car in parking garage; car reversed into Waymo side
30270-9895,0,Heavy Truck,left + rear left,right,No Injuries Reported,0.1,Waymo stopped in-lane for drop-off; heavy truck passing clipped it
30270-9885,9,SUV,front left + left,right + rear right,No Injuries Reported,0,Waymo proceeding straight on green; SUV in center lane made improper right turn across Waymo
30270-9887,0,Pickup Truck,rear left,left,No Injuries Reported,0,Waymo stopped at stop sign; pickup turning left clipped it
30270-9823,13,"Other, see Narrative",front + bottom,unknown,No Injuries Reported,0.2,Waymo hit remote controlled toy car crossing intersection; small fast object difficult to detect
30270-9909,0,Passenger Car,front right,rear left,No Injuries Reported,0,Waymo stopped; car in front reversed into it despite Waymo also reversing to avoid
30270-9721,1,SUV,rear,front,No Injuries Reported,0.1,Waymo slowing for red light stopping in crosswalk area; SUV behind hit it
30270-9898,0,SUV,left,rear right,No Injuries Reported,0,Waymo stopped for pickup; SUV reversed from driveway across road into it
30270-9867,0,Pickup Truck,rear left,right,No Injuries Reported,0,Waymo parked in parking lot; pickup passing clipped it
30270-9879,21,Passenger Car,right,front,No Injuries Reported,0,Waymo proceeding straight; car entering from driveway hit Waymo side
30270-9868,0,Heavy Truck,front left + left,right,No Injuries Reported,0,Waymo stopped in right turn lane; heavy truck making wide right turn from left lane hit it
30270-9850,0,Van,rear left,right,No Injuries Reported,0.1,Waymo stopped in-lane for drop-off on narrow street; van passing clipped it
30270-9761,0,Motorcycle,rear,front,Minor,0,Chain reaction: car hit truck hit motorcycle into stopped Waymo at red light
30270-9807,0,Passenger Car,rear,front,Minor,0,Waymo slowing for traffic queue; rear-ended
30270-9631,15,Passenger Car,rear left + rear,front left + front + front right,Minor,0,Waymo slowing to yield to pedestrian; rear-ended from behind
30270-9908,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-9808,9,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.5,Waymo turning left; undercarriage hit raised crosswalk pavement
30270-9875,0,SUV,front left,front right,No Injuries Reported,0.3,Waymo stopped in intersection during right turn blocking lanes due to traffic queue; car in adjacent lane hit it
30270-9654,0,Non-Motorist: Cyclist,left,,No Injuries Reported,0,Waymo stopped at red light; wrong-way cyclist hit it
30270-9873,9,Other Fixed Object,front left + front + front right,,No Injuries Reported,0.1,Waymo hit fallen utility line hanging across road; unusual obstacle
30270-9848,24,"Other, see Narrative",front right + rear right + bottom,unknown,No Injuries Reported,0,Basketball rolled into road and hit Waymo rear wheel; tiny fast object unavoidable
30270-9880,0,Pickup Truck,rear left,left,No Injuries Reported,0,Waymo stopped at red; oncoming pickup turning onto street clipped it
30270-9634,2,Passenger Car,rear left,front right,Moderate,0,Waymo initiating right turn from turn lane; rear-ended by car behind
30270-9900,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped at stop sign; SUV behind passed and clipped it
30270-9822,21,Animal,front left,,No Injuries Reported,0.2,Animal darted from between stopped vehicles into Waymo path; occluded sudden entry
30270-9874,4,Pickup Truck,rear,front,No Injuries Reported,0,Waymo proceeding from stop in traffic; pickup behind hit it
30270-9824,0,SUV,rear left,right,No Injuries Reported,0.1,Waymo stopped in-lane for pickup; SUV passing clipped it
30270-9884,0,Passenger Car,front,rear left,No Injuries Reported,0,Waymo parked at curb; car leaving parking spot reversed into it
30270-9852,3,Passenger Car,rear,front,Minor,0,Waymo slowing for traffic queue; rear-ended
30270-9724,0,Passenger Car,front right + right + rear left + rear + rear right,front left + front + front right + left + right + rear left + rear + rear right,Fatality,0,Waymo stopped in traffic; SUV at extreme speed hit car behind Waymo causing multi-vehicle chain reaction fatality
30270-9854,0,Passenger Car,rear right,rear left,No Injuries Reported,0,Waymo parked for drop-off; car reversed from driveway into it
30270-9881,0,Pickup Truck,rear left,rear,No Injuries Reported,0,Waymo parked at curb; pickup reversed from driveway across street into it
30270-9806,23,"Other, see Narrative",rear left + bottom,front left,No Injuries Reported,0.8,Waymo wheel separated while driving and hit parked vehicles; mechanical/maintenance failure
30270-9765,0,Passenger Car,rear left + rear,front left + front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended
30270-9894,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo parked in loading zone for pickup; car passing clipped it
30270-9853,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo parked for pickup; car passing clipped it
30270-9907,13,"Other, see Narrative",front,unknown,No Injuries Reported,0.1,Waymo hit rolling tire that entered lane from cross street; debris detection challenging
30270-9552,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo stopped at red; car in front reversed into it despite Waymo also reversing to avoid
30270-10089,28,SUV,left,front right,Minor,0,Waymo proceeding straight; SUV crossed from opposing lanes into Waymo lane
30270-9904,0,Passenger Car,left,right,No Injuries Reported,0.2,Waymo parked for drop-off; passenger exiting opened door; car passing hit open door
30270-9736,0,Passenger Car,rear left,front right + right,No Injuries Reported,0,Waymo stopped at stop sign; car straddling lanes clipped it from behind
30270-9763,9,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.5,Waymo turning into parking lot; undercarriage hit raised pavement at entrance
30270-9537,0,Passenger Car,left,right,No Injuries Reported,0,Waymo parked at curb; passing car mirror clipped Waymo mirror
30270-9767,0,Passenger Car,rear left + rear,front left + front + front right,No Injuries Reported,0,Waymo stopped at red light; rear-ended at speed without slowing
30610-9963,0,Passenger Car,front left,left,No Injuries Reported,0.1,Zoox double-parked waiting for ride; car doing U-turn ahead hit it
30270-9567,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked at curb; car parallel parking reversed into it
30270-9594,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9566,24,Other Fixed Object,right,,No Injuries Reported,0.2,Waymo hit vacuum cleaner lying in road; detectable ground-level obstacle
30270-9590,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9580,0,Heavy Truck,right,right,No Injuries Reported,0,Waymo stopped; heavy truck backing into it
30270-9589,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red light; rear-ended by SUV
30270-9604,3,"Other, see Narrative",front left,unknown,No Injuries Reported,0.6,Waymo in parking lot hit corner of solar panel; should detect fixed objects at low speed
