reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-10909,10,"Other, see Narrative",front right + bottom,unknown,No Injuries Reported,0.1,AV struck debris in roadway while turning
30270-10954,0,SUV,rear,front,No Injuries Reported,0,AV stopped in queue at red; SUV behind rear-ended it
30270-10838,0,Heavy Truck,left,rear right,No Injuries Reported,0,AV stopped at red for left; truck passing around it to turn clipped its side
30270-10857,19,SUV,front right,top,No Injuries Reported,0,"Car ahead crashed, rolled, and pivoted into AV's lane; unavoidable"
30270-10969,2,Van,rear,front,Minor,0,AV slowing for queue; van behind rear-ended it
30270-10952,0,Van,rear left,right,No Injuries Reported,0,AV stopped yielding to queue for dropoff; passing van clipped its rear
30270-10955,24,Passenger Car,rear right,front,No Injuries Reported,0.1,Car poking into intersection proceeded across into passing AV's rear
30270-10898,3,SUV,rear left,right,No Injuries Reported,0,Just-parked SUV's passenger opened door into AV proceeding on green
30270-10854,0,SUV,rear left,right,No Injuries Reported,0,AV stopped partly in-lane for dropoff; passing SUV clipped its rear
30270-10918,2,SUV,front right,left,No Injuries Reported,0,Parked SUV's passenger opened door into passing AV's front
30270-10924,0,SUV,rear left,right,No Injuries Reported,0,AV parked in-lane w/ hazards for pickup; SUV passing on left clipped its rear
30270-10890,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at green yielding to queue; car behind rear-ended it
30270-10859,0,Heavy Truck,rear left,rear left,No Injuries Reported,0,AV stopped w/ hazards (passengers exiting); passing truck clipped its rear
30270-10928,0,Passenger Car,front left,right,No Injuries Reported,0,Parked car's passenger opened door into stopped AV
30270-10894,9,SUV,right,front left,No Injuries Reported,0.2,AV maneuvered around front of SUV blocking its lane; SUV proceeded into its side
30270-10912,5,Pickup Truck,front right,front left,No Injuries Reported,0.1,"AV swerved from pickup crossing centerline, struck parked truck"
30270-11019,0,Passenger Car,rear left,right,No Injuries Reported,0,AV parked partly in-lane for pickup; passing car clipped its rear
30270-11005,0,SUV,rear left,front right,No Injuries Reported,0,AV parked at curb w/ hazards; SUV changing lanes clipped its rear
30270-10746,0,Pickup Truck,rear left,left,No Injuries Reported,0,AV stopped yielding to pickup in narrow road; pickup clipped its rear
30270-10962,0,Van,rear left,right,No Injuries Reported,0,AV stopped yielding to van; another van passing clipped its rear
30270-10964,0,Pickup Truck,rear left,right,No Injuries Reported,0,AV stopped in queue; pickup passing along curb clipped its rear
30270-10961,0,Passenger Car,rear left,right,No Injuries Reported,0,AV parked for pickup; car exiting driveway clipped its rear turning
30270-10975,0,SUV,left,left,No Injuries Reported,0,AV stopped after dropoff; passing SUV clipped its mirror
30270-10899,0,Pickup Truck,rear,front + rear left,No Injuries Reported,0,"Turning pickup hit parked pickup behind AV, pushing it into AV"
30270-10980,0,Bus,left,right,No Injuries Reported,0,AV stopped partly in-lane w/ hazards for dropoff; bus passing clipped its mirror
30270-10968,0,Van,front left,left,No Injuries Reported,0,AV stopped at red; parked van's multi-point left turn clipped its front
30270-11062,25,"Other, see Narrative",front left,unknown,No Injuries Reported,0.3,AV struck trash can lying in middle of its lane at speed
30270-10915,0,SUV,rear left,left,No Injuries Reported,0,AV stopped yielding to oncoming SUV in narrow road; SUV clipped its rear
30270-10884,0,SUV,front left,left,No Injuries Reported,0,AV stopped at stop sign; oncoming SUV turning left clipped its front
30270-10916,18,Passenger Car,front left,rear right,No Injuries Reported,0.1,Car turned right across AV's lane from left lane; hit its front
30270-10860,0,SUV,rear left,rear left,No Injuries Reported,0,AV stopped yielding to maneuvering SUV; SUV clipped its rear passing
30270-10991,14,Passenger Car,right,front left,No Injuries Reported,0.1,Cross car ran stop sign into intersection; hit AV's side
30270-10768,3,Non-Motorist: Cyclist,front right,,Minor,0.3,AV crept from stop into vegetation-occluded crosswalk; cyclist rode into it
30270-10958,0,SUV,rear left,left,No Injuries Reported,0,AV stopped yielding to oncoming SUV in narrow road; SUV clipped its rear
30270-10925,0,Pickup Truck,rear left,left,No Injuries Reported,0,AV stopped yielding to pickup in narrow road; pickup clipped its rear
30270-10866,9,Passenger Car,front left,rear right,No Injuries Reported,0.1,Car made right turn across AV's lane from intersection; hit its front
30270-10893,8,Passenger Car,left,rear,No Injuries Reported,0.1,AV passing behind stopped car near driveway; car reversed into its side
30270-10868,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped for pedestrian in crosswalk; car behind rear-ended it
30270-11067,0,Passenger Car,front left,left,No Injuries Reported,0,AV stopped at stop sign; oncoming car turning left clipped its front
30270-11035,0,Passenger Car,front,rear,No Injuries Reported,0,AV stopped (backed to give room); car kept reversing into its front
30270-10887,0,SUV,rear left,right,No Injuries Reported,0,AV stopped in queue; SUV changing lanes clipped its rear
30270-10953,0,Passenger Car,rear left,right,No Injuries Reported,0,AV stopped at red; car from lot turning right clipped its rear
30270-10836,6,Non-Motorist: Other,front right,,No Injuries Reported,0.05,Scooterist ran red light into AV's path on green; AV braked
30270-10966,0,SUV,front,front,No Injuries Reported,0,AV stopped after dropoff; oncoming car proceeded into its front
30270-10959,12,SUV,rear right,front left,No Injuries Reported,0.1,Adjacent SUV crossed lane line during right turn into AV's rear
30270-10852,6,SUV,front right,front left,No Injuries Reported,0.15,AV turning around blind building corner in lot; collided with emerging SUV
30270-10965,4,Passenger Car,rear,front,No Injuries Reported,0,AV starting from green; car behind rear-ended it
30270-10776,3,Heavy Truck,front left + left + rear left,front left + left,No Injuries Reported,0,AV stopped as oncoming truck maneuvered into it; truck hit then sideswiped it
30270-10920,0,Passenger Car,left,right,No Injuries Reported,0.1,AV passenger opened door into passing car in lot (dooring)
30270-10751,0,Pickup Truck,rear,front,No Injuries Reported,0,AV stopped at red; pickup behind rear-ended it
30270-11002,0,Pickup Truck,rear,front left,No Injuries Reported,0,AV stopped in queue; pickup behind rear-ended it
30270-10891,4,Other Fixed Object,front left,,No Injuries Reported,1,AV turned into lot and drove into hanging chain
30270-10889,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped at green yielding to queue; car behind rear-ended it
30270-11244,8,SUV,front,front right,Property Damage. No Injured Reported,0.1,Oncoming SUV turned left across centerline into AV's lane; hit its front
30270-10998,0,Pickup Truck,rear left,front right,No Injuries Reported,0,AV parked partly in-lane w/ hazards for pickup; pickup clipped its rear
30270-11239,7,"Other, see Narrative",front right,unknown,Property Damage. No Injured Reported,1,AV turned into lot and drove into hanging chain
30270-11193,2,Other Fixed Object,front right,,Property Damage. No Injured Reported,1,AV drove into chain separating section of parking lot
30270-11190,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car behind rear-ended it
30270-11013,2,Passenger Car,rear,front,No Injuries Reported,0,AV slowing for stop sign on off-ramp; car behind rear-ended it
30270-11161,2,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.6,AV reversed into parked trailer's hitch during multi-point turn
30270-11204,0,Van,front,front right,No Injured Reported,0,"Van jumped sidewalk into stationary AV, spinning it into a pole; unavoidable"
30270-11196,9,Pickup Truck,front left,front,Property Damage. No Injured Reported,0.1,Pickup entered from occluded alley into AV's lane; hit its front
30270-11016,0,Non-Motorist: Other,right,,Moderate,0.3,AV passenger opened curb-side door into passing scooterist (dooring)
30270-11085,0,SUV,rear right,front left,No Injuries Reported,0,AV stopped at red in turn lane; SUV behind rear-ended it
30270-11171,0,Van,rear,right,Property Damage. No Injured Reported,0.1,AV passenger opened street-side door into passing van
30270-11174,10,Other Fixed Object,bottom,,No Injured Reported,0.8,AV undercarriage grounded on elevated gate track in lot
30270-11189,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding to truck in narrow road; truck clipped its rear
30270-11209,10,Other Fixed Object,bottom,,No Injured Reported,0.8,AV undercarriage grounded on elevated gate track in lot
30270-11291,5,Heavy Truck,left,right,Property Damage. No Injured Reported,0.1,Truck turned right from left lane across into AV's lane; hit its side
30270-11170,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV parked; car parallel-parking ahead reversed into its front
30270-11213,0,Bus,left,right,Property Damage. No Injured Reported,0.1,AV passenger opened street-side door into passing bus
30270-11298,0,Heavy Truck,left,left,Property Damage. No Injured Reported,0,AV stopped yielding to truck in narrow road; truck clipped its side
30270-11249,0,Pickup Truck,rear,right,Property Damage. No Injured Reported,0,AV stopped w/ hazards for hazard-light car ahead; pickup changing lanes clipped its rear
30270-11219,0,Heavy Truck,rear,left,Minor W/O Hospitalization,0,AV stopped yielding to truck in narrow road; truck clipped its rear
30270-11087,0,Passenger Car,rear,front,No Injuries Reported,0,AV stopped in queue; car shoved from behind into its rear
30270-11177,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; SUV behind rear-ended it
30270-11225,21,Passenger Car,right,front right,Property Damage. No Injured Reported,0.1,Car exited driveway from behind parked van into AV's side
30270-11146,31,"Other, see Narrative",front + bottom,unknown,Property Damage. No Injured Reported,0.1,Lead car struck road debris that moved into AV's path; AV hit it too
30270-11175,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped yielding to hazard-light car ahead; SUV behind rear-ended it
30270-11295,1,Other Fixed Object,front right,,Property Damage. No Injured Reported,0.3,AV proceeded through barrier arm as it closed; arm hit its front
30270-10977,18,Non-Motorist: Other,rear left,,No Injuries Reported,0.05,Scooterist crossed centerline from behind SUV into AV's rear
30270-11192,0,Passenger Car,rear,front right,Minor W/ Hospitalization,0,AV stopped at red; car from parking spot proceeded into its rear
30270-11046,0,Passenger Car,right,left,No Injuries Reported,0.1,AV passenger opened door into passing car in alley (dooring)
30270-11210,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV stopped in queue at red; car changing lanes clipped its rear
30270-11163,0,Van,rear,right,Property Damage. No Injured Reported,0,AV parked partly in-lane for pickup; van completing right turn clipped its rear
30270-11167,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV parked; car ahead reversed into its front
30270-11088,9,Other Fixed Object,bottom,,No Injuries Reported,0.8,AV undercarriage grounded on raised pavement at lot entrance
30270-11194,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV stopped at red; SUV maneuvering around left clipped its rear
30270-11221,8,Pickup Truck,left,rear right,Property Damage. No Injured Reported,0.1,AV passing stopped pickup near alley; pickup reversed into its side
30270-11162,0,SUV,rear,front,Property Damage. No Injured Reported,0,AV stopped yielding to oncoming SUV; SUV passing reversed into its rear
30270-11216,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,Passing car drove with door open; door hit parked AV's rear
30270-11207,0,Passenger Car,left,right,Property Damage. No Injured Reported,0.1,AV passenger opened street-side door into passing car (dooring)
30270-11044,1,Non-Motorist: Cyclist,rear right,,No Injuries Reported,0,AV slowed/moved over for crossing cyclists; one rode into its rear corner
30270-11224,6,SUV,front left + right,left,Property Damage. No Injured Reported,0.15,AV passenger opened door while passing; door hit stopped Waymo's mirror
30270-11214,15,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for queue; car behind rear-ended it
30270-11247,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding to box truck in narrow road; truck clipped its rear
30270-11195,6,"Other, see Narrative",front right,unknown,Property Damage. No Injured Reported,0.15,AV drove into hard-to-see fallen utility line across road
30270-11218,0,Bus,left,front left,Property Damage. No Injured Reported,0.1,AV passenger opened street-side door into passing bus
30270-11245,0,SUV,rear right,front right,Minor W/O Hospitalization,0,AV slowing for stop sign; SUV behind rear-ended it
30270-11246,10,Pickup Truck,left,front left,Property Damage. No Injured Reported,0.1,Pickup crossed lane line from inner turn lane into AV during dual left turn
30270-11014,0,Non-Motorist: Other,rear left,,No Injuries Reported,0,AV stopped w/ hazards for pickup; scooterist hit its rear passing
30270-11172,22,SUV,left,front left,Property Damage. No Injured Reported,0.1,SUV crossed lane line making right turn into AV's path; hit its side
30270-11015,0,Pickup Truck,front right,rear left,No Injuries Reported,0,AV parked w/ hazards; pickup exiting lot drifted into its rear
30270-11208,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; SUV behind rear-ended it
30270-11173,0,Pickup Truck,front right + right,front right + rear right,Property Damage. No Injured Reported,0,AV stopped w/ hazards for pickup; pickup rear-ended then reversed into it
30270-11205,0,Non-Motorist: Cyclist,right,,Minor W/ Hospitalization,0.3,AV passenger opened curb-side door into filtering cyclist (dooring)
30270-11212,0,SUV,rear right,front right,Minor W/O Hospitalization,0,AV stopped in queue at red light; SUV rear-ended it
30270-11250,0,Van,rear,right,Property Damage. No Injured Reported,0,AV parked at curb w/ hazards for pickup; minivan clipped it passing
30270-11238,0,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,AV stopped at red; car changing lanes hit its rear
30270-11276,0,SUV,rear,rear right,Property Damage. No Injured Reported,0,AV parked at curb; SUV reversed out of driveway into it
30270-11206,21,"Other, see Narrative",front right,unknown,Property Damage. No Injured Reported,0,Tires fell from trailer ahead and rolled into AV's path; unavoidable
30270-11275,39,"Other, see Narrative",front left + bottom,unknown,Property Damage. No Injured Reported,0.3,AV at 39mph hit bicycle lying in road at night; low dark object
30270-11220,23,"Other, see Narrative",front right + bottom,unknown,Property Damage. No Injured Reported,0.3,AV hit bicycle lying in middle of road at night; low dark object
30270-11160,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-11379,7,Other Fixed Object,front right + bottom,,Property Damage. No Injured Reported,0.8,AV drove into lot over concrete chunk attached to chain at entrance
30270-11327,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV stopped at red; car rear-ended it
30270-11381,22,Passenger Car,rear,front,Property Damage. No Injured Reported,0.1,Oncoming car made unprotected left across AV's path on green
30270-11417,12,Passenger Car,front left,front left,Property Damage. No Injured Reported,0.05,"Wrong-way car in AV's lane; AV braked+swerved repeatedly, contact unavoidable"
30270-11330,0,Pickup Truck,rear,right,Property Damage. No Injured Reported,0,AV parked in-lane w/ hazards; pickup clipped it passing
30270-11374,0,Passenger Car,front right,right,Property Damage. No Injured Reported,0.05,"Car ran red crossing perpendicular; AV stopped to yield, car hit it"
30270-11372,2,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for queue at stop sign; car rear-ended it
30270-11467,2,Other Fixed Object,front right,,Property Damage. No Injured Reported,0.9,AV stopped for closed barrier arm then drove forward into it
30270-11362,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped at light; car ahead reversed into it
30270-11414,0,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,AV stopped yielding to queue; car changing lanes hit its rear
30270-11468,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at stop sign; SUV rear-ended it
30270-11415,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in queue; pickup rear-ended it
30270-11284,0,SUV,rear right,front left,Property Damage. No Injured Reported,0,AV stopped at red; SUV turned wide into center lane and clipped it
30270-11413,0,Heavy Truck,rear left,front,Property Damage. No Injured Reported,0,AV parked in-lane w/ hazards for construction; box truck rear-ended it
30270-11400,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped in queue; car rear-ended it
30270-11365,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped before crosswalk at HAWK beacon; car rear-ended it
30270-11328,0,Heavy Truck,rear right,front right,Minor W/O Hospitalization,0,AV slowed to stop to turn left; box truck behind rear-ended it
30270-11418,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV stopped yielding to SUV; SUV reversed into AV
30270-11383,23,Passenger Car,front,right,Property Damage. No Injured Reported,0.1,"Car braked and merged into AV's lane, hitting AV front"
30270-11432,3,Heavy Truck,left,right,Property Damage. No Injured Reported,0.1,Semi incorrectly positioned turned right into AV mid-turn from lot
30270-11384,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV stopped yielding; SUV passed to left and clipped its rear
30270-11358,0,First Responder Vehicle,rear,left,Property Damage. No Injured Reported,0,AV stopped to yield to fire truck; fire truck clipped it passing
30270-11451,3,Heavy Truck,front left,front,Property Damage. No Injured Reported,0.2,AV proceeded past truck reversing into alley; truck moved into AV
30270-11426,5,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.3,AV pulled forward into line of shopping carts being pushed from left
30270-11333,0,Bus,rear,rear,Property Damage. No Injured Reported,0,AV stopped at red; bus turning left swung wide and clipped its rear
30270-11404,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV parked at curb; car turning from alley clipped its rear
30270-11371,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing to yield to pedestrian in crosswalk; car rear-ended it
30270-11402,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red left arrow; car rear-ended it
30270-11302,11,Passenger Car,rear,front right,Property Damage. No Injured Reported,0,AV in protected left turn; following car also turning rear-ended it
30270-11424,5,SUV,front,right,Property Damage. No Injured Reported,0.25,AV pulled forward from stall into adjacent Waymo reversing out
30270-11455,0,SUV,rear,left,Property Damage. No Injured Reported,0,AV stopped to yield on narrow road; SUV clipped it passing
30270-11282,0,Bus,left,right,Property Damage. No Injured Reported,0,AV stopped yielding to pedestrians; bus clipped its side passing
30270-11323,16,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV slowing for queue; car rear-ended it
30270-11420,0,Bus,left,right,Property Damage. No Injured Reported,0,AV stopped; bus's open storage door swung into AV mirror as bus advanced
30270-11421,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped in queue at red; car rear-ended it
30270-11273,0,Heavy Truck,front,rear left,Minor W/O Hospitalization,0,AV stopped at curb for pickup; truck maneuvering to park hit it
30270-11373,0,Heavy Truck,rear,right,Property Damage. No Injured Reported,0,AV parked at curb; passing truck's bed clipped its rear
30270-11378,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped for crosswalk; pickup chain-reaction rear-ended it
30270-11401,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at stop sign; SUV rear-ended it
30270-11279,1,Passenger Car,rear left,front left,Property Damage. No Injured Reported,0,AV slowing to yield to merging taxi; car behind rear-ended it
30270-11361,4,"Other, see Narrative",front right,unknown,Unknown,0,Object detached from passing truck's axle rolled into AV's lane
30270-11430,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped for left-turn queue; car rear-ended it
30270-11329,0,Bus,rear,right,Property Damage. No Injured Reported,0,"AV parked in-lane w/ hazards; bus crossed center line to pass, clipped it"
30270-11422,7,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.1,AV's front tire struck a small dumbbell in its lane
30270-11360,5,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing while passing stopped bus; car rear-ended it
30270-11370,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing behind car in turn lane; car rear-ended it
30270-11280,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV stopped to yield to emergency vehicle; car rear-ended it
30270-11344,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV parked at curb w/ hazards; bus clipped its rear passing
30270-11452,0,Non-Motorist: Scooter - Skateboard,right,,Minor W/O Hospitalization,0.3,AV passenger opened door into passing scooterist (dooring VRU)
30270-11281,0,Bus,left,right,Property Damage. No Injured Reported,0.1,AV passenger opened door into passing bus
30270-11428,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to emergency vehicle; SUV rear-ended it
30270-11334,4,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.8,AV made U-turn at downed RR gate; undercarriage grounded on median
30270-11412,0,Passenger Car,left,left,Property Damage. No Injured Reported,0.1,Turning car crossed center line into AV's lane; AV stopped
30270-11495,0,Bus,rear,right,Property Damage. No Injured Reported,0.1,AV passenger opened door into passing bus
30270-11544,7,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV slowing for red; car driving between lanes hit its rear
30270-11561,18,"Other, see Narrative",left,unknown,Property Damage. No Injured Reported,0,Pedestrian pushed shopping cart into AV's lane; unavoidable
30270-11502,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV parked in stall; car exiting another stall hit it
30270-11522,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to scooterist; car rear-ended it
30270-11589,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-11433,0,Heavy Truck,rear,left,Minor W/ Hospitalization,0,"AV reversed to yield to truck, stopped; truck turned left into its rear"
30270-11525,0,Heavy Truck,left,right,Property Damage. No Injured Reported,0,Truck turned right from left lane across AV's path; AV had stopped
30270-11475,0,Van,rear right,front right,Minor W/O Hospitalization,0,AV stopped at red; minivan rear-ended it
30270-11450,0,SUV,front + left,front + left,Moderate W/O Hospitalization,0,AV parked; SUV crossed into oncoming lane at speed and hit it
30270-11569,5,Passenger Car,left,rear left,Property Damage. No Injured Reported,0,Stopped car's occupant opened door into AV as it passed
30270-11516,13,Heavy Truck,left,rear right,Property Damage. No Injured Reported,0.25,AV passed behind a maneuvering truck; truck reversed into it
30270-11474,0,SUV,rear left,front,Property Damage. No Injured Reported,0,AV stopped at red; SUV rear-ended it
30270-11501,7,Pickup Truck,right,left,Property Damage. No Injured Reported,0,Parked pickup's driver opened door into passing AV
30270-11469,0,Bus,rear,left,Property Damage. No Injured Reported,0.2,AV pulled forward to front-left of stopped bus; bus turned left into it
30270-11547,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding to garbage truck on narrow road; truck clipped it
30270-11564,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV stopped for police; car maneuvering around it clipped its rear
30270-11588,0,SUV,rear,front left,Property Damage. No Injured Reported,0,AV stopped at stop sign; SUV rear-ended it
30270-11508,0,Pickup Truck,rear,left,Property Damage. No Injured Reported,0,AV parked in-lane w/ hazards; turning pickup+trailer clipped its rear
30270-11542,0,Pickup Truck,front,left,Property Damage. No Injured Reported,0,AV stopped to yield on narrow road; pickup+trailer clipped it passing
30270-11591,22,"Other, see Narrative",rear,unknown,Property Damage. No Injured Reported,0.1,AV's rear left wheel separated (mechanical)
30270-11490,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV parked w/ hazards; chain reaction pushed car into its rear
30270-11548,2,Other Fixed Object,right,,Property Damage. No Injured Reported,0.3,AV brushed vegetation overhanging into narrow alley while passing car
30270-11611,2,Pickup Truck,rear left,front right,Property Damage. No Injured Reported,0.2,AV changed lanes into rightmost lane; stopped pickup proceeded into it
30270-11590,0,SUV,rear,right,Property Damage. No Injured Reported,0,"AV parked in-lane w/ hazards; SUV crossed double yellow to pass, clipped it"
30270-11498,0,Passenger Car,rear left,rear,Property Damage. No Injured Reported,0,AV parked w/ hazards; car reversed out of stall into it
30270-11500,13,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.2,AV followed pylon-marked path into removed-pavement drop in work zone
30270-11594,2,Other Fixed Object,front right,,Property Damage. No Injured Reported,0.3,Flagger device arm lowered onto AV; AV then proceeded into it
30270-11496,0,Motorcycle,right,front right,Minor W/O Hospitalization,0,"AV stopped; lane-splitting motorcycle hit a car door, fell into AV side"
30270-11673,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped behind car in turn lane; SUV rear-ended it
30270-11565,0,"Other, see Narrative",front,left,Property Damage. No Injured Reported,0,AV stopped in turn lane; oncoming truck's trailer swung into its front
30270-11456,0,Motorcycle,rear left,front right,Property Damage. No Injured Reported,0,AV parked w/ hazards; motorcycle changing lanes hit its rear
30270-11488,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV stopped to yield to scooterist/cyclist; car rear-ended it
30270-11545,15,Passenger Car,front right,left,Property Damage. No Injured Reported,0.05,Car ran red across intersection; AV hard-braked but hit its side
30270-11605,0,SUV,rear,right,No Injured Reported,0.1,AV passenger opened door into passing SUV
30270-11523,0,Van,rear,left,Property Damage. No Injured Reported,0,AV stopped to yield on narrow road; van clipped its rear passing
30270-11543,0,SUV,rear,front left + right,Property Damage. No Injured Reported,0,AV parked partially in-lane w/ hazards; SUV clipped it passing
30270-11567,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV parked partially in-lane w/ hazards; SUV turning right clipped it
30270-11573,0,SUV,rear,rear right,Minor W/O Hospitalization,0,AV parked at curb; SUV reversed out of stall into it
30270-11607,8,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.2,AV pulled out of parking spot into gap; car behind hit its rear
30270-11546,29,Other Fixed Object,front right,,Property Damage. No Injured Reported,0.15,AV hit fallen utility line hanging in travel lane
30270-11596,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-11621,32,Passenger Car,right,front,Property Damage. No Injured Reported,0.1,Adjacent car turned left into AV's lane on green
30270-11622,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in turn lane; car rear-ended it
30270-11476,24,Passenger Car,rear,front left,Minor W/O Hospitalization,0,Car hit AV rear then swerved off into sign post; AV victim
30270-11571,9,"Other, see Narrative",front right + rear right + bottom,unknown,Property Damage. No Injured Reported,0.4,AV drove through standing water in its lane
30270-11671,3,Pickup Truck,front left,rear,Property Damage. No Injured Reported,0.6,AV pulled out of spot and clipped parked truck's low flatbed trailer
30270-11765,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-11672,25,"Other, see Narrative",front left + bottom,unknown,Property Damage. No Injured Reported,0.1,AV's front tire struck a pothole in its lane at night
30270-11753,0,SUV,rear,right,Property Damage. No Injured Reported,0.1,AV passenger opened door into SUV passing the stopped AV
30270-11763,0,SUV,rear,front left,Property Damage. No Injured Reported,0,AV stopped in queue at red; SUV from turn lane rear-ended it
30270-11795,32,Passenger Car,left,right,Property Damage. No Injured Reported,0.1,Adjacent car crossed lane line into AV in intersection
30270-11713,8,Motorcycle,rear,front left + front right,Fatality,0,"AV slowing to turn right; motorcycle rear-ended it, then hit-and-run car killed rider"
30270-11608,2,Pickup Truck,right,left,Property Damage. No Injured Reported,0.6,AV pulled out of spot and clipped parked truck's low flatbed trailer
30270-11794,19,Pickup Truck,left,right,Minor W/ Hospitalization,0,"Car ran red, hit pickup which was shoved into AV; AV victim"
30270-11698,16,Animal,front left,,Property Damage. No Injured Reported,0,Animal darted out from between parked cars into AV's path
30270-11821,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV stopped in queue; SUV ahead reversed into it
30270-11739,3,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for stop sign; car rear-ended it
30270-11702,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in turn lane; SUV rear-ended it
30270-11792,17,Pickup Truck,right,rear,Property Damage. No Injured Reported,0.25,AV passed a truck stuck mid-U-turn; truck reversed into it
30270-11716,0,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped yielding after turn; pickup reversed into it
30270-11850,1,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for detected siren; SUV rear-ended it
30270-11755,0,SUV,front,front,Property Damage. No Injured Reported,0,AV stopped; SUV pulled from curb and crossed center line into it
30270-11742,12,SUV,front,right,Property Damage. No Injured Reported,0.1,SUV emerged from behind stopped train across AV's path; occluded
30270-11789,0,SUV,front,front,Minor W/ Hospitalization,0,AV stopped in queue; SUV crossed double yellow into it after turn
30270-11851,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV stopped mid-maneuver around truck for forklift; car rear-ended it
30270-11805,8,Other Fixed Object,front right,,Property Damage. No Injured Reported,1,AV drove into a hanging chain separating a parking lot section
30270-11771,2,Heavy Truck,front,rear left,Property Damage. No Injured Reported,0.4,AV maneuvered around parked truck and clipped its lowered loading ramp
